ID,time,S,REP
101,4,733.663765393261,106
101,5,740.853177756612,106
101,6,579.388019893879,106
101,7,658.531841462522,106
101,8,644.492660417968,106
101,9,492.984283666739,106
101,10,324.039093585672,106
101,11,401.986067875489,106
101,12,380.338720608086,106
101,13,257.324386357775,106
101,14,258.828219021654,106
101,15,204.88826836879,106
101,16,218.010549599499,106
101,17,168.135258657115,106
101,18,139.961891997887,106
101,19,136.586410753383,106
101,20,120.116359343788,106
101,21,93.6605786824173,106
101,22,76.4965388869419,106
101,23,59.4796505334042,106
101,24,41.4476652682285,106
101,0,1001.73407391522,107
101,1,935.183164094392,107
101,2,779.652460146355,107
101,3,765.06727490898,107
101,4,692.891809933963,107
101,5,624.309867203893,107
101,6,554.453350177817,107
101,7,556.062387862336,107
101,8,554.217561840676,107
101,9,575.961879076659,107
101,10,398.803729362065,107
101,11,377.412678199671,107
101,12,349.422968066643,107
101,13,321.365304976734,107
101,14,288.672066253757,107
101,15,263.927731461303,107
101,16,229.467843107514,107
101,17,154.440192731255,107
101,18,155.78749010408,107
101,19,152.277776280265,107
101,20,114.60778849465,107
101,21,92.5090801242196,107
101,22,60.8765351753418,107
101,23,47.8538452540508,107
101,24,60.9398360821016,107
101,0,988.146327236725,108
101,1,896.517358097054,108
101,2,861.332098991435,108
101,3,810.222924868322,108
101,4,746.472824794125,108
101,5,779.951276265956,108
101,6,670.713452869555,108
101,7,594.821324416048,108
101,8,575.505279151324,108
101,9,476.512473612607,108
101,10,387.575355516771,108
101,11,441.236463693142,108
101,12,322.659880057303,108
101,13,255.891395389407,108
101,14,245.59452527094,108
101,15,257.526190318142,108
101,16,215.570412038729,108
101,17,172.776467203201,108
101,18,152.819377272898,108
101,19,121.104681334006,108
101,20,99.5557477941614,108
101,21,101.55482611933,108
101,22,68.0207941747936,108
101,23,70.6631248706133,108
101,24,47.2684148058769,108
101,0,794.37341770421,109
101,1,1056.32676355521,109
101,2,892.507800785449,109
101,3,990.312730044925,109
101,4,670.348159725815,109
101,5,685.187308681606,109
101,6,664.479121233144,109
101,7,588.810954730328,109
101,8,514.817012671875,109
101,9,530.269101802562,109
101,10,412.008587558367,109
101,11,319.336791386322,109
101,12,326.811877869911,109
101,13,341.864230516021,109
101,14,251.320842594129,109
101,15,213.186917526553,109
101,16,279.477741429966,109
101,17,195.665069617002,109
101,18,137.475513847788,109
101,19,123.776039286679,109
101,20,102.435199895218,109
101,21,121.785028414113,109
101,22,74.5014604891967,109
101,23,83.8587108123771,109
101,24,53.4676956460357,109
101,0,1030.57549996332,110
101,1,1070.76879091084,110
101,2,929.459300785813,110
101,3,933.807049604993,110
101,4,781.244453077311,110
101,5,725.928104069836,110
101,6,627.531980492375,110
101,7,668.816220108171,110
101,8,432.302572570381,110
101,9,485.462394959574,110
101,10,493.935797394265,110
101,11,423.498137949414,110
101,12,413.979266541422,110
101,13,276.178840817201,110
101,14,320.605264669166,110
101,15,237.333635700735,110
101,16,162.484780481512,110
101,17,188.571117098421,110
101,18,180.770457091164,110
101,19,93.0727880059582,110
101,20,115.035004466793,110
101,21,70.7769599391358,110
101,22,88.3719781728251,110
101,23,55.6017169098041,110
101,24,62.7347288767745,110
101,0,1024.69817471944,111
101,1,901.544444030712,111
101,2,841.103504442539,111
101,3,609.791640703561,111
101,4,732.701774770933,111
101,5,697.756030869471,111
101,6,528.65780294611,111
101,7,512.677619690371,111
101,8,469.155577667521,111
101,9,447.780647768475,111
101,10,418.030546160461,111
101,11,364.089015418588,111
101,12,411.69450364813,111
101,13,314.566743022215,111
101,14,289.753033701307,111
101,15,187.421793984588,111
101,16,199.193685112289,111
101,17,166.042471321688,111
101,18,125.835515841303,111
101,19,134.453613517839,111
101,20,114.602979618869,111
101,21,97.0852705551136,111
101,22,80.0888098973919,111
101,23,63.3558629119167,111
101,24,57.9406647712545,111
101,0,967.0056719252,112
101,1,1170.60608612482,112
101,2,803.702143673094,112
101,3,656.225529219101,112
101,4,656.701655907543,112
101,5,634.351982968213,112
101,6,719.737477394392,112
101,7,604.190501071599,112
101,8,532.284187314336,112
101,9,507.860375727011,112
101,10,381.180844934976,112
101,11,335.407116585831,112
101,12,332.897067917124,112
101,13,366.406787153586,112
101,14,248.599936453341,112
101,15,272.036537843901,112
101,16,230.3366958852,112
101,17,170.620632763496,112
101,18,144.478592954107,112
101,19,136.361119146632,112
101,20,112.811342602845,112
101,21,124.851949522465,112
101,22,82.0591771825973,112
101,23,47.9407101024486,112
101,24,48.3854703915229,112
101,0,1014.00222336408,113
101,1,1069.42633446294,113
101,2,938.629825212031,113
101,3,696.23312516251,113
101,4,701.813375000424,113
101,5,559.65890589189,113
101,6,546.953019409111,113
101,7,579.815492138545,113
101,8,503.072648671622,113
101,9,459.074925732545,113
101,10,517.39809483268,113
101,11,348.454507629088,113
101,12,375.14354893239,113
101,13,283.68379357518,113
101,14,274.620238314929,113
101,15,211.968192018714,113
101,16,220.027124842489,113
101,17,187.551547962059,113
101,18,147.1943816207,113
101,19,147.888516146317,113
101,20,113.357988302418,113
101,21,116.997723183473,113
101,22,92.9527531160681,113
101,23,61.3238633457677,113
101,24,63.9069026270834,113
101,0,1017.23913444798,114
101,1,1048.47058475336,114
101,2,832.893515079529,114
101,3,994.305747988672,114
101,4,761.842820318137,114
101,5,723.639133171842,114
101,6,572.309216321053,114
101,7,523.977665824151,114
101,8,419.649744102049,114
101,9,503.021984585985,114
101,10,437.589019022403,114
101,11,385.981739082604,114
101,12,243.185005902842,114
101,13,274.130060183143,114
101,14,303.35704270153,114
101,15,256.220570428591,114
101,16,196.006977812007,114
101,17,170.229624466631,114
101,18,138.494101160127,114
101,19,118.161163372876,114
101,20,113.119697140214,114
101,21,78.5202015657174,114
101,22,78.0195680459556,114
101,23,66.4771133908454,114
101,24,75.6017066547853,114
101,0,1066.39940344514,115
101,1,990.419216628259,115
101,2,919.476682855953,115
101,3,791.347668946857,115
101,4,755.152584535176,115
101,5,740.784234381527,115
101,6,632.89141600828,115
101,7,567.751247798016,115
101,8,535.697106450237,115
101,9,446.806737817264,115
101,10,425.561773633856,115
101,11,393.388400766189,115
101,12,313.210115093828,115
101,13,280.944123595788,115
101,14,263.881562459282,115
101,15,243.282055037615,115
101,16,241.059958146483,115
101,17,155.865951502763,115
101,18,158.956191597838,115
101,19,146.21097446664,115
101,20,93.2326124288978,115
101,21,84.0326311058979,115
101,22,83.6267001849016,115
101,23,73.4648180212603,115
101,24,53.0385700838804,115
101,0,1067.73993677001,116
101,1,848.936097861309,116
101,2,1132.58600573847,116
101,3,955.772861883926,116
101,4,729.720247977722,116
101,5,682.508701499398,116
101,6,630.269297642304,116
101,7,664.455712464987,116
101,8,459.797758122295,116
101,9,486.398359064071,116
101,10,428.604149819077,116
101,11,403.605953849166,116
101,12,380.89975404467,116
101,13,318.256149529288,116
101,14,225.189577017946,116
101,15,196.970224489805,116
101,16,181.514294893884,116
101,17,128.422108310529,116
101,18,134.565399478251,116
101,19,113.466515479619,116
101,20,92.0939422968952,116
101,21,98.3711224387212,116
101,22,70.9263419556133,116
101,23,76.8864279178524,116
101,24,48.5256199574847,116
101,0,1060.51811134193,117
101,1,942.813343600876,117
101,2,933.463483906727,117
101,3,546.283293939723,117
101,4,735.033657549017,117
101,5,583.124438405725,117
101,6,636.177523782865,117
101,7,563.7826566435,117
101,8,563.881014653779,117
101,9,537.082861610611,117
101,10,456.919088482572,117
101,11,321.237968577102,117
101,12,327.402170990877,117
101,13,314.601363920079,117
101,14,264.507896962034,117
101,15,212.650499943295,117
101,16,246.288045129408,117
101,17,159.734462314627,117
101,18,130.405610932852,117
101,19,120.090481003806,117
101,20,109.065889426762,117
101,21,120.223368185613,117
101,22,79.5481952631395,117
101,23,61.3555782185142,117
101,24,65.2059381759078,117
101,0,824.0116229142,118
101,1,950.590362859677,118
101,2,868.979635115747,118
101,3,832.580643137223,118
101,4,610.419550181771,118
101,5,610.050292221233,118
101,6,623.611983638729,118
101,7,618.623512585829,118
101,8,494.240500860383,118
101,9,499.166575974443,118
101,10,362.201301098048,118
101,11,404.392365558701,118
101,12,366.500676284271,118
101,13,292.977000467791,118
101,14,281.410534795533,118
101,15,248.346065085224,118
101,16,222.249885709109,118
101,17,190.561607145648,118
101,18,166.241389685866,118
101,19,141.661073472736,118
101,20,137.935265166839,118
101,21,94.7409622072425,118
101,22,90.6739327249086,118
101,23,74.9166164965193,118
101,24,60.540916010211,118
101,0,775.425730090928,119
101,1,958.703036691507,119
101,2,804.27865266804,119
101,3,844.201925135192,119
101,4,762.26216703607,119
101,5,655.894017019247,119
101,6,646.37214511281,119
101,7,428.05512842632,119
101,8,568.551331336344,119
101,9,493.065968079097,119
101,10,516.219338141186,119
101,11,345.392313575269,119
101,12,360.164327651931,119
101,13,272.301498996092,119
101,14,237.061746034328,119
101,15,234.446072020675,119
101,16,186.101764644044,119
101,17,179.136370111195,119
101,18,86.5540845342145,119
101,19,151.278218344802,119
101,20,123.588657273678,119
101,21,86.1069091502809,119
101,22,76.973237957005,119
101,23,41.5259281060981,119
101,24,55.3695234826154,119
101,0,971.193210016472,120
101,1,894.737524475529,120
101,2,791.039181815355,120
101,3,985.007336173009,120
101,4,829.787526415479,120
101,5,704.074565863718,120
101,6,568.973349789226,120
101,7,682.855038324953,120
101,8,529.204943844308,120
101,9,515.338487389134,120
101,10,444.411779093319,120
101,11,401.528427331947,120
101,12,359.202777078818,120
101,13,253.387166867347,120
101,14,247.900660263357,120
101,15,201.684141717199,120
101,16,245.134292235916,120
101,17,165.816712711131,120
101,18,165.045013782141,120
101,19,112.847585506595,120
101,20,139.795835500134,120
101,21,87.8666543357226,120
101,22,77.624437275075,120
101,23,61.2563589376019,120
101,24,68.2375580155256,120
101,0,973.187151093402,121
101,1,944.756961399351,121
101,2,881.518407667916,121
101,3,800.184293820504,121
101,4,689.477522516282,121
101,5,806.528235118012,121
101,6,650.798856881662,121
101,7,572.29736298952,121
101,8,460.487278752418,121
101,9,521.484528761908,121
101,10,493.118210810388,121
101,11,344.45509821224,121
101,12,324.135421451324,121
101,13,280.89475094019,121
101,14,281.796453473876,121
101,15,259.701069167797,121
101,16,164.427232228912,121
101,17,201.333884525493,121
101,18,126.531754619516,121
101,19,136.911286734245,121
101,20,114.748497044843,121
101,21,96.4369251718384,121
101,22,77.1375758848142,121
101,23,75.6466806108091,121
101,24,61.2535654560871,121
101,0,1137.62359217161,122
101,1,847.899901340556,122
101,2,888.117098828998,122
101,3,847.071878818871,122
101,4,602.809421297176,122
101,5,794.243794377041,122
101,6,650.906878228201,122
101,7,598.551914599481,122
101,8,465.802293409869,122
101,9,460.189143768274,122
101,10,420.00936234779,122
101,11,345.311148306554,122
101,12,350.448374884612,122
101,13,214.371231472663,122
101,14,196.899789780068,122
101,15,264.161792416068,122
101,16,218.68828904688,122
101,17,193.816034883957,122
101,18,130.831984831026,122
101,19,140.769596535418,122
101,20,100.313922421392,122
101,21,84.7234547479753,122
101,22,64.2242235785416,122
101,23,66.3635121844257,122
101,24,74.0060121811904,122
101,0,941.150057112018,123
101,1,911.440312895076,123
101,2,1013.13021897931,123
101,3,813.176879535133,123
101,4,756.604080227459,123
101,5,813.882657014628,123
101,6,661.936321316543,123
101,7,496.724979538905,123
101,8,484.161106633402,123
101,9,450.309874861376,123
101,10,484.606037110831,123
101,11,397.170404865464,123
101,12,355.379576537525,123
101,13,304.627619645147,123
101,14,247.168155180096,123
101,15,281.834343353162,123
101,16,213.865113259416,123
101,17,130.020432738073,123
101,18,163.671914863698,123
101,19,119.557737251624,123
101,20,91.8944922540135,123
101,21,89.0544854305516,123
101,22,64.5678691776246,123
101,23,56.7976970183021,123
101,24,47.9939639339217,123
101,0,854.56758504759,124
101,1,937.863246206828,124
101,2,799.584702658559,124
101,3,825.330837361401,124
101,4,859.825624844181,124
101,5,742.310566569664,124
101,6,678.2232080249,124
101,7,561.550469043485,124
101,8,534.860397360107,124
101,9,536.859046080547,124
101,10,441.465155586046,124
101,11,320.182650272619,124
101,12,323.970356271783,124
101,13,335.658206712133,124
101,14,294.828132539369,124
101,15,257.374499641904,124
101,16,197.556919093527,124
101,17,146.682641117315,124
101,18,132.320429032601,124
101,19,109.418773947819,124
101,20,91.3255580866233,124
101,21,98.4672924897327,124
101,22,75.0499769450739,124
101,23,84.4963893673633,124
101,24,53.1546562322457,124
101,0,1097.99933208235,125
101,1,882.423941460644,125
101,2,1036.65152000248,125
101,3,814.251487194255,125
101,4,777.820219975192,125
101,5,525.647974570981,125
101,6,606.045861688601,125
101,7,584.84722117374,125
101,8,511.870987981911,125
101,9,496.98180699564,125
101,10,410.985096078105,125
101,11,402.292513308416,125
101,12,347.405069812741,125
101,13,325.81771810442,125
101,14,234.446658458237,125
101,15,250.410379170812,125
101,16,242.96038269108,125
101,17,201.938163552994,125
101,18,118.48967635206,125
101,19,149.008986192159,125
101,20,117.916144647392,125
101,21,108.366912890919,125
101,22,61.8277891697147,125
101,23,73.0735023163951,125
101,24,49.0587367922151,125
101,0,1038.50706608689,126
101,1,973.106414293191,126
101,2,802.453124235633,126
101,3,888.238451414594,126
101,4,703.92321549403,126
101,5,682.024862476549,126
101,6,626.880918737485,126
101,7,624.305245208106,126
101,8,493.101700904126,126
101,9,468.240319569863,126
101,10,383.934489377177,126
101,11,427.118549099332,126
101,12,333.249697951569,126
101,13,301.449081278685,126
101,14,257.61758834261,126
101,15,202.455340806985,126
101,16,198.39900715533,126
101,17,163.248350341465,126
101,18,154.100958949379,126
101,19,128.754057531285,126
101,20,104.99700110149,126
101,21,82.1649647054787,126
101,22,82.3132889164675,126
101,23,73.3914623057335,126
101,24,55.7656790034796,126
101,0,940.387957263538,127
101,1,853.911965000826,127
101,2,824.334727016187,127
101,3,807.289269342119,127
101,4,811.588978673531,127
101,5,760.913845337231,127
101,6,681.73172692408,127
101,7,568.047834962739,127
101,8,555.940071672685,127
101,9,480.637955469596,127
101,10,421.255635435213,127
101,11,407.79373261296,127
101,12,340.275611693106,127
101,13,290.967086067975,127
101,14,260.389039822618,127
101,15,255.827714170813,127
101,16,200.602284224903,127
101,17,157.45277948712,127
101,18,132.225179767063,127
101,19,123.03683164908,127
101,20,99.1622591004222,127
101,21,111.083386254257,127
101,22,92.5993653267813,127
101,23,70.2724131291479,127
101,24,36.3451314983052,127
101,0,1062.66104154629,128
101,1,981.585348616674,128
101,2,1022.8518582005,128
101,3,804.905207051726,128
101,4,842.584663574976,128
101,5,730.207600522097,128
101,6,599.374339943035,128
101,7,576.190864853684,128
101,8,535.598028164894,128
101,9,552.777198920293,128
101,10,441.673426782293,128
101,11,420.130427091001,128
101,12,233.578973849242,128
101,13,332.163618368991,128
101,14,286.205792200088,128
101,15,206.650000410639,128
101,16,219.502327657346,128
101,17,189.740764193394,128
101,18,138.42166841382,128
101,19,98.7053951614672,128
101,20,114.576028582029,128
101,21,69.5851250741269,128
101,22,72.7000771010581,128
101,23,66.7003278536372,128
101,24,60.6846190351269,128
101,0,882.305496707254,129
101,1,836.69390772229,129
101,2,743.325692086133,129
101,3,690.936506237384,129
101,4,905.312166312695,129
101,5,738.726023384647,129
101,6,683.105508494837,129
101,7,575.727733696367,129
101,8,581.401865733713,129
101,9,421.791130174079,129
101,10,480.209309795881,129
101,11,371.067325728368,129
101,12,386.008933961516,129
101,13,242.117073905126,129
101,14,262.077978245546,129
101,15,179.969750549142,129
101,16,210.371731246415,129
101,17,194.071217988653,129
101,18,159.447841041825,129
101,19,127.972292111247,129
101,20,138.650671698985,129
101,21,84.1174318100351,129
101,22,79.0830279838401,129
101,23,67.9424080286873,129
101,24,40.4436791725205,129
101,0,1172.94672072901,130
101,1,881.897893757227,130
101,2,889.08248362499,130
101,3,711.665708782335,130
101,4,667.999127991672,130
101,5,681.048538070873,130
101,6,562.48626847497,130
101,7,577.143539764919,130
101,8,457.755872994842,130
101,9,513.962781272327,130
101,10,520.197027683056,130
101,11,393.962685150646,130
101,12,335.384053372637,130
101,13,330.626113600784,130
101,14,255.628591909725,130
101,15,217.847252207238,130
101,16,192.422340717265,130
101,17,146.211772755624,130
101,18,181.953463395825,130
101,19,125.626566736179,130
101,20,110.616368172147,130
101,21,84.5255495666769,130
101,22,80.6157739573806,130
101,23,74.04627570803,130
101,24,69.2677393289985,130
101,0,914.02110711184,131
101,1,880.572289770621,131
101,2,963.663585828206,131
101,3,811.136515284483,131
101,4,710.466698041441,131
101,5,671.815437026251,131
101,6,705.687138084407,131
101,7,579.535053282459,131
101,8,422.068090337819,131
101,9,513.06834085983,131
101,10,388.570773580105,131
101,11,395.440264874899,131
101,12,347.897416828757,131
101,13,349.982286990318,131
101,14,289.821301269041,131
101,15,211.509447420304,131
101,16,163.633848998884,131
101,17,166.697859268315,131
101,18,154.520185367412,131
101,19,119.163662780709,131
101,20,114.369324404594,131
101,21,80.9298840542492,131
101,22,84.375007214869,131
101,23,42.7523152454261,131
101,24,67.8938253161141,131
101,0,1049.78169663305,132
101,1,879.480228582287,132
101,2,868.849753959269,132
101,3,898.588909889394,132
101,4,689.593433434694,132
101,5,663.76529486456,132
101,6,546.319083643612,132
101,7,508.003229295757,132
101,8,573.397992201903,132
101,9,594.927625948396,132
101,10,441.299083084541,132
101,11,326.761773243897,132
101,12,361.697122241585,132
101,13,284.622756245359,132
101,14,290.155092956687,132
101,15,256.993332329045,132
101,16,170.969055806722,132
101,17,174.117805300878,132
101,18,140.549132120099,132
101,19,148.428938707052,132
101,20,95.5084384600266,132
101,21,87.4282550969493,132
101,22,87.7713735125156,132
101,23,71.6047120018401,132
101,24,43.1553543557193,132
101,0,1009.49091941944,133
101,1,968.265088277773,133
101,2,796.725311113168,133
101,3,832.385441032286,133
101,4,844.879177809958,133
101,5,683.925755661955,133
101,6,700.015178276334,133
101,7,569.529837913786,133
101,8,513.905456049395,133
101,9,402.407426295038,133
101,10,492.122067963687,133
101,11,434.362709447213,133
101,12,294.780120074101,133
101,13,329.943264220987,133
101,14,244.91244118351,133
101,15,264.917672036527,133
101,16,197.772986610457,133
101,17,186.316220324663,133
101,18,129.099700876402,133
101,19,122.968064975188,133
101,20,103.964224817065,133
101,21,105.153703641577,133
101,22,77.139613308458,133
101,23,51.5385972403004,133
101,24,48.3863644638651,133
101,0,911.76605749903,134
101,1,1050.46198824072,134
101,2,895.444394980456,134
101,3,777.082032478812,134
101,4,644.532765668429,134
101,5,732.868773901794,134
101,6,762.080674886475,134
101,7,572.605742339373,134
101,8,538.081985440742,134
101,9,545.968360822452,134
101,10,482.549629331852,134
101,11,295.008000780042,134
101,12,361.818109126021,134
101,13,313.537708221683,134
101,14,305.243935642025,134
101,15,260.275353423985,134
101,16,174.978054447928,134
101,17,170.967329484188,134
101,18,135.243062466788,134
101,19,89.9477765297455,134
101,20,119.082870670567,134
101,21,70.9280288510093,134
101,22,96.373714548568,134
101,23,57.6918192732972,134
101,24,52.9452555617697,134
101,0,953.26756704829,135
101,1,888.236631195446,135
101,2,860.157437942774,135
101,3,927.84649027224,135
101,4,641.507642034781,135
101,5,705.493734275525,135
101,6,712.558790770868,135
101,7,548.32221951113,135
101,8,547.807422113281,135
101,9,524.17159755937,135
101,10,474.303195571546,135
101,11,383.814089570219,135
101,12,363.535734144519,135
101,13,263.314104001964,135
101,14,274.149166327634,135
101,15,190.270479599823,135
101,16,191.79875997077,135
101,17,168.887167210096,135
101,18,135.203825115128,135
101,19,134.467082935814,135
101,20,122.571855401223,135
101,21,84.2764179181873,135
101,22,51.7670715043997,135
101,23,71.2188359807206,135
101,24,46.0136622933549,135
101,0,951.249649609644,136
101,1,910.137295161602,136
101,2,847.848468152366,136
101,3,968.81126436628,136
101,4,643.174790711924,136
101,5,569.495551542817,136
101,6,681.622562781663,136
101,7,603.939068187073,136
101,8,541.509226596812,136
101,9,496.655598855478,136
101,10,375.513002791429,136
101,11,425.161299512357,136
101,12,374.392629508873,136
101,13,285.089936001611,136
101,14,244.255621967633,136
101,15,242.353418061915,136
101,16,186.487400601547,136
101,17,171.89449437831,136
101,18,155.091504396697,136
101,19,100.548100027272,136
101,20,102.053973832003,136
101,21,83.0053185964561,136
101,22,47.8563232260381,136
101,23,69.668664338055,136
101,24,45.3405425144753,136
101,0,1040.26958693556,137
101,1,1068.61203414917,137
101,2,838.015102942751,137
101,3,922.77387314935,137
101,4,770.436609380976,137
101,5,725.810560901883,137
101,6,708.389371027325,137
101,7,589.440274364752,137
101,8,588.373669618159,137
101,9,442.213336118178,137
101,10,419.359395658013,137
101,11,442.932051911993,137
101,12,319.37212620556,137
101,13,311.749399843529,137
101,14,293.724773672464,137
101,15,247.849837840718,137
101,16,184.895997001307,137
101,17,168.406189958621,137
101,18,152.144308744119,137
101,19,133.448047205866,137
101,20,78.93831413409,137
101,21,86.334344393134,137
101,22,83.5820980737967,137
101,23,55.0676937472246,137
101,24,37.6029004527509,137
101,0,1018.90468791227,138
101,1,973.719580610699,138
101,2,741.770606742513,138
101,3,895.911797962425,138
101,4,685.505269346068,138
101,5,712.616010004298,138
101,6,613.072926077385,138
101,7,612.43010489621,138
101,8,530.376951551248,138
101,9,391.961738200154,138
101,10,453.229449472325,138
101,11,363.853122170698,138
101,12,366.634618284393,138
101,13,268.281771841882,138
101,14,221.654380017342,138
101,15,222.328264864598,138
101,16,189.149643832843,138
101,17,132.912799239194,138
101,18,199.167408755159,138
101,19,116.862475855617,138
101,20,119.734225540472,138
101,21,98.3023193650129,138
101,22,85.1195923902847,138
101,23,63.4176842506805,138
101,24,70.2777565781866,138
101,0,1006.61233660937,139
101,1,929.103197689283,139
101,2,733.268559758288,139
101,3,687.732783518543,139
101,4,760.167496155234,139
101,5,769.953583892228,139
101,6,561.243735038515,139
101,7,606.576436009922,139
101,8,533.12486670208,139
101,9,473.734523041648,139
101,10,479.480918437619,139
101,11,382.237807772374,139
101,12,241.913026923864,139
101,13,297.596447684057,139
101,14,256.474432708258,139
101,15,283.569517655094,139
101,16,244.469631780089,139
101,17,197.656435535158,139
101,18,159.765052521985,139
101,19,93.9128016042068,139
101,20,83.4579378766433,139
101,21,105.162441284519,139
101,22,74.2205333740279,139
101,23,56.5878789949196,139
101,24,42.8990200342166,139
101,0,1202.42965230466,140
101,1,1006.09996606343,140
101,2,957.568034624585,140
101,3,869.813821115185,140
101,4,911.536716079944,140
101,5,852.826358219323,140
101,6,589.096041158033,140
101,7,586.810534714856,140
101,8,537.959207331686,140
101,9,427.436891790526,140
101,10,438.706082440832,140
101,11,395.536218551876,140
101,12,329.538836904686,140
101,13,329.353807756552,140
101,14,289.874815217613,140
101,15,240.883846062299,140
101,16,222.094217331602,140
101,17,171.582308240369,140
101,18,193.378694699875,140
101,19,134.319270639901,140
101,20,118.307141727556,140
101,21,76.8085794182871,140
101,22,93.8745983667686,140
101,23,66.5151374559216,140
101,24,47.1532272698075,140
101,0,1054.00777098471,141
101,1,922.993562931094,141
101,2,875.683369259347,141
101,3,750.970151480817,141
101,4,786.261523164661,141
101,5,625.81947206521,141
101,6,584.631437915667,141
101,7,565.283119103905,141
101,8,551.802018389437,141
101,9,455.323759392264,141
101,10,414.042615420985,141
101,11,346.514234365856,141
101,12,393.139636853681,141
101,13,368.613489128102,141
101,14,255.241335158016,141
101,15,213.295401438831,141
101,16,215.343149648471,141
101,17,179.650196389022,141
101,18,132.979630582656,141
101,19,128.260835062652,141
101,20,93.5100572869759,141
101,21,91.9394770624235,141
101,22,102.976668501224,141
101,23,83.8425469921794,141
101,24,59.1040693008193,141
101,0,1131.74568956321,142
101,1,1101.78955817077,142
101,2,950.734674113596,142
101,3,757.287212115214,142
101,4,732.836149937012,142
101,5,765.929794338209,142
101,6,679.458172175342,142
101,7,578.299520074135,142
101,8,463.351860279656,142
101,9,484.764551410809,142
101,10,496.59540113382,142
101,11,311.015175876997,142
101,12,390.257094451777,142
101,13,295.9118801615,142
101,14,280.282421045199,142
101,15,241.243145762958,142
101,16,212.360924638,142
101,17,177.204968681336,142
101,18,122.349030826043,142
101,19,138.470647505081,142
101,20,83.2769769836641,142
101,21,76.0520479337871,142
101,22,72.908983037622,142
101,23,78.6082946881873,142
101,24,58.8078195392409,142
101,0,1166.15605664835,143
101,1,997.71424059206,143
101,2,738.124446659303,143
101,3,829.700971985894,143
101,4,764.82051393132,143
101,5,674.762766368562,143
101,6,746.700779566759,143
101,7,646.903150622824,143
101,8,498.767299489491,143
101,9,497.219268089753,143
101,10,469.482795422478,143
101,11,431.094799510807,143
101,12,313.979827211005,143
101,13,365.41227655764,143
101,14,249.768178215479,143
101,15,198.949835062,143
101,16,152.984241324732,143
101,17,195.749573972475,143
101,18,181.78663153182,143
101,19,123.350743303585,143
101,20,100.299973359295,143
101,21,70.9033585983435,143
101,22,85.5403088167643,143
101,23,67.131238424576,143
101,24,41.5225823622997,143
101,0,826.691602332099,144
101,1,993.413990762687,144
101,2,826.179382138817,144
101,3,653.053958467122,144
101,4,633.143670673776,144
101,5,699.128300706417,144
101,6,639.399316987443,144
101,7,497.281563607668,144
101,8,532.025494680926,144
101,9,524.920950651089,144
101,10,398.302632151503,144
101,11,392.130931360825,144
101,12,322.473952312806,144
101,13,265.273810083565,144
101,14,274.270342066273,144
101,15,231.95067351618,144
101,16,188.630198102672,144
101,17,142.587892270927,144
101,18,124.005341792611,144
101,19,126.258919814037,144
101,20,116.860260394224,144
101,21,95.5129230009799,144
101,22,80.8786445216407,144
101,23,69.4535012637102,144
101,24,49.280857223021,144
101,0,1072.12585937525,145
101,1,1039.03182171286,145
101,2,919.129466995514,145
101,3,970.505449547114,145
101,4,830.969119884548,145
101,5,788.462496444165,145
101,6,666.487661084738,145
101,7,601.135968279989,145
101,8,590.533050226107,145
101,9,515.155229579684,145
101,10,368.503181191807,145
101,11,338.233151617935,145
101,12,347.888334258683,145
101,13,316.394950472041,145
101,14,245.123982861735,145
101,15,243.952803525915,145
101,16,192.448720548575,145
101,17,190.016224178733,145
101,18,129.246796069874,145
101,19,171.196343510861,145
101,20,114.300057417633,145
101,21,73.8706602436299,145
101,22,70.8483446501786,145
101,23,72.0708802331256,145
101,24,43.6849561448846,145
101,0,910.734043192747,146
101,1,894.081534363227,146
101,2,868.801523148616,146
101,3,574.244199176521,146
101,4,803.60402938826,146
101,5,683.697504549053,146
101,6,654.150704446553,146
101,7,503.420211128927,146
101,8,559.533899492644,146
101,9,549.488273556587,146
101,10,400.54770916936,146
101,11,307.886147474848,146
101,12,326.193122854868,146
101,13,291.073080469941,146
101,14,226.342152560219,146
101,15,224.307394623054,146
101,16,237.127770002751,146
101,17,204.992399045892,146
101,18,162.264854743065,146
101,19,118.266015273195,146
101,20,94.7695771793031,146
101,21,95.7566066675506,146
101,22,63.3222116345981,146
101,23,65.8526205256955,146
101,24,36.5429259328443,146
101,0,1025.22265463826,147
101,1,905.327286203545,147
101,2,818.783338391878,147
101,3,948.662047622426,147
101,4,686.287537719399,147
101,5,647.905956019581,147
101,6,660.722850191075,147
101,7,458.302704715995,147
101,8,576.990756212076,147
101,9,447.264799362119,147
101,10,481.646400975072,147
101,11,352.394333702367,147
101,12,306.766419160944,147
101,13,292.787497837347,147
101,14,261.346418900165,147
101,15,278.195721538159,147
101,16,176.176238548183,147
101,17,192.645512264974,147
101,18,147.786483794275,147
101,19,129.933087378753,147
101,20,116.822149762207,147
101,21,80.1608842707751,147
101,22,79.1033230206912,147
101,23,74.8163652035847,147
101,24,70.7182288528708,147
101,0,833.186473982103,148
101,1,882.285247091059,148
101,2,997.044736782816,148
101,3,992.339713609436,148
101,4,691.235887969607,148
101,5,709.948578461823,148
101,6,665.502110146892,148
101,7,699.050509347083,148
101,8,502.317309223476,148
101,9,404.642289702415,148
101,10,370.441425901468,148
101,11,398.223961045991,148
101,12,357.002671161852,148
101,13,321.22152645622,148
